Unnamed: 0,user,Tweet,Time
6157,SBAIC,"RT @NavantiGroup: 2) However, #RussiaDay also acted as a rallying cry for some pro-#Russian actors to express support for #Putin and to dec…",2022-06-16 11:59:35+00:00
6158,mcdabhl1,"RT @InnaSovsun: Gazprom, Lukoil and other companies of #Putin, who is now destroying #Ukraine have been lobbying hard to get fossil gas in…",2022-06-16 11:58:53+00:00
6159,JMCalvoRoy,"RT @riotta: Why #Europe does not really care about #Ukraine and would love to be cozy with #Putin again
read @KuperSimon @ft",2022-06-16 11:58:43+00:00
6160,JoeArthee,Czar #Putin cares about his #Russian children. Wants to bring corpses of Dead Russian soldiers who are stacked and rottin' in #Ukraine. They deserve hero's burials in Mother Russia. Unfortunately #Biden and #Zelensky's sanctions have created supply chain blockages. Bad optics.,2022-06-16 11:58:37+00:00
6161,tsm3301,"RT @tsm3301: Why ‘'Mad Max’' style technicals have become a staple of Ukraine’s fight against Russia..

All about it.. 

#StandWithUkraine…",2022-06-16 11:57:59+00:00
6162,SBerritta,"RT @riotta: Why #Europe does not really care about #Ukraine and would love to be cozy with #Putin again
read @KuperSimon @ft",2022-06-16 11:57:56+00:00
6163,Shamayim2,@lapatina_ Cultural genocide which reminds of Stalin's USSR and the Colonists against native languages and cultures during the invasions and occupation of the Americas. Horrible! #Putin #Russia #Ukraine,2022-06-16 11:57:41+00:00
6164,Anderson8Va,"RT @Ewe_Paz_HeT: According to Peskov, if ones deliver weapons to #Ukraine &amp; it shoots at Russians, it is harmful to Ukraine. It's ok for us…",2022-06-16 11:56:17+00:00
6165,riotta,"Why #Europe does not really care about #Ukraine and would love to be cozy with #Putin again
read @KuperSimon @ft",2022-06-16 11:55:03+00:00
6166,j_borras98,"RT @cartoonmovement: Russian fast food. Cartoon by @vascogargalo: https://t.co/1zq5JOIU9U

#Russia #fastfood #war #Ukraine #putin https://t…",2022-06-16 11:54:43+00:00
6167,Polyphem10,"@France24_en #Macron #Draghi #Scholz:
""a message of European unity""

🤔 
""United we Kowtow to #Putin, divided we let #Ukraine perish""",2022-06-16 11:54:24+00:00
6168,JLabouchere,"RT @InnaSovsun: Gazprom, Lukoil and other companies of #Putin, who is now destroying #Ukraine have been lobbying hard to get fossil gas in…",2022-06-16 11:53:54+00:00
6169,NikolaosTse,"""The #UK announced a new wave of sanctions, including on the #Russian Chidren's Rights Commissioner involved in the barbaric treatment of children in #Ukraine ""
#Russia #Putin #PutinWarCrimes https://t.co/byiagP5YEy",2022-06-16 11:52:59+00:00
6170,_Thirunarayan1,"Online shopping is so 2020. Going to stores is cool again https://t.co/p4YYUOMg0D
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 11:52:59+00:00
6171,_Thirunarayan1,"Charging Trump for fundraising off election lies would face high bar, experts say https://t.co/FCSXoXoj76
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 11:52:59+00:00
6172,Ewe_Paz_HeT,"According to Peskov, if ones deliver weapons to #Ukraine &amp; it shoots at Russians, it is harmful to Ukraine. It's ok for us. Let us therefore continue to be detrimental to Ukraine in this way. Deliver more weapons.
#UkraineWar #StandWithUkraine #Putin",2022-06-16 11:52:23+00:00
6173,JamesShallcros3,"RT @Ewe_Paz_HeT: A Ukrainian recipe suitable for some ""guests"" without any education. Grandmothers also bake surprise cakes for them. To sa…",2022-06-16 11:50:58+00:00
6174,JamesShallcros3,"RT @Ewe_Paz_HeT: A smile for the photo.
#Ukraine #UkraineWar #StandWithUkraine #Putin",2022-06-16 11:50:21+00:00
6175,JamesShallcros3,"RT @Ewe_Paz_HeT: Haha. Optimistic. Rather below zero.
#Ukraine #UkraineWar #StandWithUkraine #Putin",2022-06-16 11:50:16+00:00
6176,gary25393283,"RT @_Free_Press: BRING AID!!!
#BREAKING #news #Ukraine #Russia #Putin #EU #NATO #Kyiv #Lviv #Mariupol #Donbas #Kharkiv #Kherson #Odessa #Ar…",2022-06-16 11:49:49+00:00
6177,_Free_Press,"BRING AID!!!
#BREAKING #news #Ukraine #Russia #Putin #EU #NATO #Kyiv #Lviv #Mariupol #Donbas #Kharkiv #Kherson #Odessa #ArmUkraineNow https://t.co/IK22fvMULc",2022-06-16 11:48:11+00:00
6178,Ewe_Paz_HeT,"A smile for the photo.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/sAX1ggSsDn",2022-06-16 11:45:36+00:00
6179,vanaatotzw,"RT @InnaSovsun: Gazprom, Lukoil and other companies of #Putin, who is now destroying #Ukraine have been lobbying hard to get fossil gas in…",2022-06-16 11:44:30+00:00
6180,JustinEcheverr9,"🇷🇺💥🇺🇦#Ukrainian 🪖#soldiers proudly adorn #NAZI #uniforms because #Putin is the real Nazi 🤪

 #ukrwainewar #UkraineRussia #Ukraineuncensored #UkraineRussiaWar #UkraineRussiaConflict #UkraineCrisis #UkraineUnderAttack #Russia #Ukraine https://t.co/zIye3dqhQ4",2022-06-16 11:44:30+00:00
6181,procartoonists,"RT @cartoonmovement: Russian fast food. Cartoon by @vascogargalo: https://t.co/1zq5JOIU9U

#Russia #fastfood #war #Ukraine #putin https://t…",2022-06-16 11:44:05+00:00
6182,Ewe_Paz_HeT,"Haha. Optimistic. Rather below zero.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/NI5MO1c5H5",2022-06-16 11:43:34+00:00
6183,JoeArthee,"Thanks to Czar #Putin, #Russia got itself 200,00 hostages er I mean new citizens who crossed the border frrom #Ukraine. They'll be great leverage to use against the Jewish Nazi #Zelensky when  peace negotiations start.",2022-06-16 11:42:43+00:00
6184,Ewe_Paz_HeT,"A Ukrainian recipe suitable for some ""guests"" without any education. Grandmothers also bake surprise cakes for them. To satisfy their hunger just before they die. Respect for the last will of the condemned in a way.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/rsvDByZKBa",2022-06-16 11:41:49+00:00
6185,EvelynNFarkas,"And watch for our #Ukraine event next Thurs w/ @natemook @WCKitchen to shine a light on Ukrainians and international civil society feeding ppl. But @UN &amp; the world must break the food blockade of Ukraine. Thanks to #Putin, what @rajshah describes below is even worse. https://t.co/jucnH9oleu",2022-06-16 11:39:38+00:00
6186,collectables66,"RT @HerryNapit: Ukraine war: Russians are facing the brunt of the climate change crisis. Russian vehicles in #Bryansk region, Russia are on…",2022-06-16 11:36:29+00:00
6187,collectables66,"RT @HerryNapit: Russia's invasion of Ukraine continues to destroy many lives, creates global food crisis. Putin pushes millions of people i…",2022-06-16 11:36:20+00:00
6188,collectables66,RT @HerryNapit: Russia - Ukraine war: Ukrainian army and Ukrainians fight to protect their homeland. Defend themselves from the Russians. T…,2022-06-16 11:36:16+00:00
6189,JamesShallcros3,"RT @Ewe_Paz_HeT: If you manage to be insensitive to this, we don't. Eliminate #Putin.
#Ukraine #UkraineWar #StandWithUkraine",2022-06-16 11:35:45+00:00
6190,FreedomSlap,"Meme of the Day!😄

In the life of #Zelenskyy , he’s the Comedian and #Putin is the Joke!🤣

Join: https://t.co/WVhDtIas30
RT, tag your friends and follow @freedomslap
#nft #nftcommunity #Ukraine #nftart https://t.co/6ObrbDHK33",2022-06-16 11:35:06+00:00
6191,okere_eberechi,"RT @biafra4ever: Dear Great President #Putin of @KremlinRussia_E &amp; @GovernmentRF, please, any time @10DowningStreet wants to sermonize on #…",2022-06-16 11:31:46+00:00
6192,marcdez55,"Jebus Chripes people.  @NATO @POTUS @JustinTrudeau @BorisJohnson @EmmanuelMacron 
@ZelenskyyUa 
Park a multi-national peace keeping force in #Ukraine and dare #Putin to cross that line.

If the entire world is present, HE WILL BACK DOWN!!!!!
This shouldn't be complicated.",2022-06-16 11:30:08+00:00
6193,IDEConseilweb,"RT @cartoonmovement: Russian fast food. Cartoon by @vascogargalo: https://t.co/1zq5JOIU9U

#Russia #fastfood #war #Ukraine #putin https://t…",2022-06-16 11:29:07+00:00
6194,RonRonkmfa,"If #Putin is embarrassed in #Ukraine he may throw a #nuke to show his muscle and save face, but mark these words, if he does #Russia will not survive to throw another.",2022-06-16 11:27:46+00:00
6195,RonRonkmfa,The world watches #Ukraine. We must amass troops along Ukraine's western border prepared to respond with crushing force should #Russia step one foot beyond Ukraine. It's a tinderbox. #Putin believes that his bullying will not go unanswered. #LeadersLead. Lead!,2022-06-16 11:26:40+00:00
6196,onesimohere,"A reason not to accept them, right #Macron? ""Why #Ukraine's longshot bid to join the #EU is likely to enrage #Putin @CNN - https://t.co/LFn1HSeGiE",2022-06-16 11:26:02+00:00
6197,RonRonkmfa,"#VolodymyrZelenskyy is leading the fight against #Putin from the heart of #Ukraine in #Kyiv. If #Zelenskyy perishes will the world, will the #USA be able to hold our heads high, stand tall and say, 'We did all we could to help Ukraine, we made a difference.'? #ProtectUkraineNow. https://t.co/Zc2sUzBndJ",2022-06-16 11:24:41+00:00
6198,_Thirunarayan1,"See George Conway's reaction to new photos of Pence hiding on Jan. 6 https://t.co/a2VlMrh9AV
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 11:22:58+00:00
6199,RonRonkmfa,"#VolodymyrZelenskyy is leading the fight against #Putin from the heart of #Ukraine in #Kyiv. If #Zelenskyy perishes will the world, will the #USA be able to hold our heads high, stand tall and say, 'We did all we could to help Ukraine, we made a difference.'? #ProtectUkraineNow. https://t.co/RuZKnMZFa7",2022-06-16 11:21:29+00:00
6200,Elvis04111,"RT @PromoteUkraine: Air raid sirens in #Kyiv and almost all over #Ukraine.
How do you feel, Mr @OlafScholz &amp; Mr. @EmmanuelMacron? 
How do y…",2022-06-16 11:20:59+00:00
6201,Global_Policy,Branko Milanovic  - What if Putin’s True Goals are Different?  #Sovereignty #Ukraine #Russia #Biden #Putin #NATO https://t.co/v1K9wX5MtI https://t.co/MT2k9U4q2f,2022-06-16 11:20:02+00:00
6202,chato_emma,"RT @biafra4ever: Dear Great President #Putin of @KremlinRussia_E &amp; @GovernmentRF, please, any time @10DowningStreet wants to sermonize on #…",2022-06-16 11:19:25+00:00
6203,RonRonkmfa,"Countries of the world unite against the aggression of #Putin! All countries that boarder #Ukraine are at risk, if they are attacked secondary and tertiary countries - you are also at risk. #NATO leaders &amp; world leaders stand together NOW and end this deliberate aggression. https://t.co/ytM1pGyQug",2022-06-16 11:18:29+00:00
6204,phillipsoninst,"@chefjoseandres @smartdissent @WCKitchen @natemook @Ukrzaliznytsia @AKamyshin Ukraine must win.
Freedom and democracy must win. Ukraine will resist. 

Russia must lose.
Authoritarianism must lose.
The atrocities must stop.

ARM UKRAINE NOW 
And quickly.

@POTUS @SecDef @USNATO @NATO
#Ukraine #UkraineWillResist
#Putin #PutinIsaWarCriminal #Russia #WarCrimes https://t.co/fOpnWVw4xk",2022-06-16 11:15:42+00:00
6205,upshotme,https://t.co/2CdkmSwBja Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-16 11:14:09+00:00
6206,TripleTalkWMKT,"Two American men are presumed in Russian hands after they volunteered to fight for Ukraine. 
#ukraine #POW #russia #putin #war #captured #missing #mia #news #radio #northernmichigan
https://t.co/npkrKdS87I",2022-06-16 11:09:52+00:00
6207,Higgo1977,"RT @molieresloge: @SirRogerGale @DottyDuff ""a country in Mr Putin's crosshairs""?! 😂

Rather: a country in Mr Putin's pocket!

#Brexit #Tory…",2022-06-16 11:08:23+00:00
6208,trtworldforum,"#Putin and #Xi discuss the situation in #Ukraine

#Chinese President Xi Jinping praises the bilateral relations between #Beijing and #Moscow and refuses to condemn Moscow's offense in Ukraine. He said that Beijing will keep backing Moscow on sovereignty and security. https://t.co/KfJ8Zjm4HY",2022-06-16 11:07:24+00:00
6209,_Thirunarayan1,"House Collapses Into #Yellowstone River Floodwaters 
https://t.co/dv8LiOKLSL 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 11:07:20+00:00
6210,_Thirunarayan1,"Future of Reproductive Rights May Be Digital Abortion Clinics 
https://t.co/cpTi9cpAKx 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 11:07:20+00:00
6211,AjBaalman,"RT @Ewe_Paz_HeT: If you manage to be insensitive to this, we don't. Eliminate #Putin.
#Ukraine #UkraineWar #StandWithUkraine",2022-06-16 11:06:25+00:00
6212,Ewe_Paz_HeT,"If you manage to be insensitive to this, we don't. Eliminate #Putin.
#Ukraine #UkraineWar #StandWithUkraine https://t.co/in1tsGtvUE",2022-06-16 11:05:07+00:00
6213,PyScaleLLC,"RT @BigDeporte: #Leaders #AI
🎯#Business Insider, Natalie Musumeci and John Haltiwanger: #Putin still wants a 'significant portion' of #Ukra…",2022-06-16 11:04:48+00:00
6214,PyScaleLLC,"RT @BigDeporte: #RussianWarCrimes #AI
✅#Putin ""went into this war seeking to gobble #Ukraine up,"" but failed to capture Ukraine's capital c…",2022-06-16 11:04:45+00:00
6215,molesharding,@EdgardoAlessio @dw_espanol I wonder if #OlafScholz sends a greeting card from his vacation in #Ukraine to #Putin,2022-06-16 11:04:32+00:00
6216,BigDeporte,"#Russian #learning
✅#Russia and #China gave alternative accounts of President #Xi Jinping’s birthday call with Vladimir #Putin, as both sides seek to manage perceptions of their relationship in the wake of Moscow’s war in #Ukraine.
https://t.co/ErwbIbYU8X
https://t.co/j0XEKj09KU",2022-06-16 11:01:15+00:00
6217,knowprose,"@CGTNOfficial @jvantill It's simple. #Russia pulls back it's forces to pre2014 #Ukraine borders.

#China could tell #Putin that. Feel free to do so.",2022-06-16 11:01:10+00:00
6218,Susanne65Gud,"RT @InnaSovsun: Gazprom, Lukoil and other companies of #Putin, who is now destroying #Ukraine have been lobbying hard to get fossil gas in…",2022-06-16 11:01:09+00:00
6219,AnonRumbling,RT @PucksReturn: #Anonymous hacks and defaces the #Russian federation sports information website in defiance of #Russia #OpRussia #UkraineR…,2022-06-16 11:00:11+00:00
6220,BigDeporte,"#RussianWarCrimes #AI
✅#Putin ""went into this war seeking to gobble #Ukraine up,"" but failed to capture Ukraine's capital city of #Kyiv early on, #Kahl noted.
https://t.co/AUKPbHo3QC
https://t.co/9VN6R8h6DR
https://t.co/75RXkVt1K6
https://t.co/aaNgcDIqHI
https://t.co/CFAGw8S1TA",2022-06-16 10:58:56+00:00
6221,JasperDober,"RT @PubAffairsEU: [Video] #UkraineWar - War in #Ukraine: is #Putin ill? | The Economist
https://t.co/ktF01V6Zzp",2022-06-16 10:58:30+00:00
6222,HAvanHeerden,"@mbk_center Indeed. As soon as some people in the #Kremlin or the #RussianArmy feel strong enough to make an end to this circus that not only destroys #Ukraïne but the future of #Russia as well, the days of the #Putin-#Medvedev regime are counted, I guess..",2022-06-16 10:57:34+00:00
6223,BigDeporte,"#Leaders #AI
🎯#Business Insider, Natalie Musumeci and John Haltiwanger: #Putin still wants a 'significant portion' of #Ukraine or even the whole country, but #Russia won't be able to do it: Pentagon official
https://t.co/4L0P3yZnoT
https://t.co/ChUSjQ2oVJ
https://t.co/tiHDlApzjN",2022-06-16 10:56:37+00:00
6224,TranKho20366563,"RT @im2damnsexc: 263 UKRAINIAN CHILDREN DIED ,
730 WERE INJURED 
232 480 YOUNG UKRAINIANS WERE FORCIBLY DEPORTED TO RUSSIA À CRMOLENKO

Now…",2022-06-16 10:55:56+00:00
6225,RonanLTynan,As many as one hundred thousand killed in #Russia’s murderous invasion of #Ukraine since Feb 24 incl children women and men all because of #Putin’s illegal aggression because not made accountable for same atrocities in #Syria https://t.co/2EN8wlZLoN @olgatokariuk @OlgaNYC1211 https://t.co/7OA4SHGkkC,2022-06-16 10:55:28+00:00
6226,LemarocN,"@Mariana_Betsa rip .... what a mess 😔
#NoMoreWeapon #MakePeace #NoToKraken #StopWar #Ukraine #FreeUkraine #OtanCriminal #Otan #OtanCriminal #BFMTV #cnews #Lci #AFP #morandini #Russia #zelensky #Putin #Sievierodonetsk",2022-06-16 10:54:52+00:00
6227,statecraftdaily,"The US has said #China will ""inevitably"" fall on the ""wrong side of history,"" after President #XiJinping offered #VladimirPutin his support for #Russia's 'core' sovereignty and security interests. Read more:

https://t.co/lMHr0WwSEh

#Xi #Putin #Ukraine #Zelensky #UkraineWar",2022-06-16 10:54:22+00:00
6228,phillipsoninst,"@IAPonomarenko @KyllikkiAnne Industrious Ukrainian farmers...

#UkraineWillResist #Ukraine
#UkraineWillWin
#Russia #RussiaInvadedUkraine #PutinsWar #Putin #PutinIsaWarCriminal https://t.co/11bW8KRa3i",2022-06-16 10:54:00+00:00
6229,AlastairBreward,"#WEAPONSNOTWORDS
#ActionNotThoughtsAndPrayers
#Ukraine #Putin #Invasion #War

The West is tired of wars but those wars were all (often well-intentioned) offensive wars.  This is 1st war to defend the #West against #Fascism/#StatePropaganda since 1939.  https://t.co/SVupq7r1hu",2022-06-16 10:53:34+00:00
6230,_Thirunarayan1,"Retired Republican judge: Jan. 6 was 'well-developed plan' by Trump to cling to power https://t.co/lBNquG14wY
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 10:52:57+00:00
6231,_Thirunarayan1,"Trump is weighing whether to announce a 2024 bid before the midterms. Advisers are divided on that timing https://t.co/i75ZmVNoTa
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 10:52:57+00:00
6232,hashrateme,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-16 10:52:37+00:00
6233,__WhiPP__,"RT @tsm3301: Why ‘'Mad Max’' style technicals have become a staple of Ukraine’s fight against Russia..

All about it.. 

#StandWithUkraine…",2022-06-16 10:52:31+00:00
6234,old_musician,"RT @cartoonmovement: Russian fast food. Cartoon by @vascogargalo: https://t.co/1zq5JOIU9U

#Russia #fastfood #war #Ukraine #putin https://t…",2022-06-16 10:52:04+00:00
6235,rogue_corq,"RT @tsm3301: Why ‘'Mad Max’' style technicals have become a staple of Ukraine’s fight against Russia..

All about it.. 

#StandWithUkraine…",2022-06-16 10:51:21+00:00
6236,INSTINC26289171,"RT @HerryNapit: Egypt, Europe and Israel sign historic natural gas deal. Dictator Putin in Russia and Khamenei in Iran can't be happy with…",2022-06-16 10:50:45+00:00
6237,RiteBoss,"RT @HerryNapit: Egypt, Europe and Israel sign historic natural gas deal. Dictator Putin in Russia and Khamenei in Iran can't be happy with…",2022-06-16 10:50:43+00:00
6238,CLEANBOSS2,"RT @HerryNapit: Egypt, Europe and Israel sign historic natural gas deal. Dictator Putin in Russia and Khamenei in Iran can't be happy with…",2022-06-16 10:50:38+00:00
6239,Luciano31465449,"RT @im2damnsexc: 263 UKRAINIAN CHILDREN DIED ,
730 WERE INJURED 
232 480 YOUNG UKRAINIANS WERE FORCIBLY DEPORTED TO RUSSIA À CRMOLENKO

Now…",2022-06-16 10:50:36+00:00
6240,SmartB0ss,"RT @HerryNapit: Egypt, Europe and Israel sign historic natural gas deal. Dictator Putin in Russia and Khamenei in Iran can't be happy with…",2022-06-16 10:50:33+00:00
6241,AshRite2,"RT @HerryNapit: Egypt, Europe and Israel sign historic natural gas deal. Dictator Putin in Russia and Khamenei in Iran can't be happy with…",2022-06-16 10:50:28+00:00
6242,INSTINC26289171,"RT @HerryNapit: Russia - Ukraine war: The world is watching the leaders of China, India, Germany, France, Austria, Hungary and Serbia who d…",2022-06-16 10:50:18+00:00
6243,cartoonmovement,"Russian fast food. Cartoon by @vascogargalo: https://t.co/1zq5JOIU9U

#Russia #fastfood #war #Ukraine #putin https://t.co/mPQ8JjupXU",2022-06-16 10:50:02+00:00
6244,JillMid85551694,"RT @halyapuff: #Russia declares its military deaths in #Ukraine to be a ‘state secret’ 
#StandWithUkraine  #Putin #RussiaWarCrimes #StopRus…",2022-06-16 10:49:51+00:00
6245,INSTINC26289171,"RT @HerryNapit: #Russia’s drones are falling from the skies at an alarming rate, while #Ukraine’s equivalents still buzz over the heads of…",2022-06-16 10:49:13+00:00
6246,RiteBoss,"RT @HerryNapit: #Russia’s drones are falling from the skies at an alarming rate, while #Ukraine’s equivalents still buzz over the heads of…",2022-06-16 10:49:11+00:00
6247,SmartB0ss,"RT @HerryNapit: #Russia’s drones are falling from the skies at an alarming rate, while #Ukraine’s equivalents still buzz over the heads of…",2022-06-16 10:49:06+00:00
6248,CLEANBOSS2,"RT @HerryNapit: #Russia’s drones are falling from the skies at an alarming rate, while #Ukraine’s equivalents still buzz over the heads of…",2022-06-16 10:49:01+00:00
6249,AshRite2,"RT @HerryNapit: #Russia’s drones are falling from the skies at an alarming rate, while #Ukraine’s equivalents still buzz over the heads of…",2022-06-16 10:48:48+00:00
6250,NekaZakia,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-16 10:48:22+00:00
6251,lilrobbergirl,"RT @TWMCLtd: I wrote many times already about #Putin seemingly trying to recreate the greatest horror of the Soviet Union - the #Holodomor,…",2022-06-16 10:47:38+00:00
6252,LemarocN,"@TraderMarcoCost By winning #Macron means stopping the Russian advance and negotiating with #Putin.

#NoMoreWeapon #MakePeace #NoToKraken #StopWar #Ukraine #FreeUkraine #OtanCriminal #Otan #OtanCriminal #BFMTV #cnews #Lci #AFP #morandini #Russia #zelensky #Putin #Sievierodonetsk",2022-06-16 10:47:11+00:00
6253,NO_TO_GLOBALISM,@CNN @lukemcgee #Putin knows that #UKRAINE will NOT join the #EU in the next 30-50 years so why would you lie that he is enraged?,2022-06-16 10:46:38+00:00
6254,RuinMyFuneral,"@nexta_tv Bet @EmmanuelMacron &amp; @OlafScholz send their butcher pal #Putin fire engines to help.

#StandWithUkraine #Ukraine #Russia #SlavaUkrainii #FuelPrices",2022-06-16 10:43:35+00:00
6255,alex_kat_5076,"RT @tsm3301: Why ‘'Mad Max’' style technicals have become a staple of Ukraine’s fight against Russia..

All about it.. 

#StandWithUkraine…",2022-06-16 10:41:56+00:00
6256,teknomork,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-16 10:40:31+00:00
6257,LemarocN,"@TVPWorld_com @EmmanuelMacron @OlafScholz To say that these 3 charlots are presidents.
shame

#NoMoreWeapon #MakePeace #NoToKraken #StopWar #Ukraine #FreeUkraine #OtanCriminal #Otan #OtanCriminal #BFMTV #cnews #Lci #AFP #morandini #Russia #zelensky #Putin #Sievierodonetsk",2022-06-16 10:40:27+00:00
6258,NekaZakia,"RT @Shevchenk0_Mila: The SBU obtained access to propaganda manuals of the Russian special services on the ""correct coverage of special oper…",2022-06-16 10:39:21+00:00
6259,MaadymImoci,RT @PucksReturn: #Anonymous hacks and defaces the #Russian federation sports information website in defiance of #Russia #OpRussia #UkraineR…,2022-06-16 10:37:37+00:00
6260,GobbatoMax,"RT @PubAffairsEU: [Video] #UkraineWar - War in #Ukraine: is #Putin ill? | The Economist
https://t.co/ktF01V6Zzp",2022-06-16 10:35:38+00:00
6261,1002spvr,"'#Ukraine needs support, not timorous advice

Appeasing Vladimir #Putin will not bring lasting peace'

#Russia #RussiaUkraineWar #RussianWarCrimes https://t.co/UNlwfkQstf",2022-06-16 10:34:57+00:00
6262,KrazyKaoticMess,"FYI 1st for #Putin, #Oligarchs, #Kremlin &amp; friends.  2nd to those who just want to know or need a reminder of what #OpRussia is. 

You were warned, GTFO of #Ukraine. You ignored that, We told you to #ExpectUs, You ignored that too. So now your ether will burn. #ThatsUnfortunate https://t.co/UQYTtq0JqH",2022-06-16 10:34:38+00:00
6263,KimBrew65,"RT @LoriRennie: @POTUS You know this is a #moneylaundering #scam! You’re not sending #Ukraine #money 🤣 You’ve sold your SOUL to #China, the…",2022-06-16 10:31:35+00:00
6264,gfernandoamb,"#Russian #learning
✅#Russia and #China gave alternative accounts of President #Xi Jinping’s birthday call with Vladimir #Putin, as both sides seek to manage perceptions of their relationship in the wake of Moscow’s war in #Ukraine.
https://t.co/mY4m2tuqcT
https://t.co/5O1eLFdbuR",2022-06-16 10:31:31+00:00
6265,thomas05511,RT @NetchillN: Even #Russians living abroad for 25 years are still behaving extremely aggressive and uncivilized towards women and children…,2022-06-16 10:30:21+00:00
6266,China_Table_EN,"Presidents #XiJinping and Vladimir #Putin had a lengthy telephone conversation about the world situation. The Chinese and #Russian leaders also discussed #Ukraine. China is assessing the situation independently and in a historical context, Xi said.

-&gt; https://t.co/kOOiwDIj83 https://t.co/Osq31SLOrL",2022-06-16 10:30:04+00:00
6267,financialskepti,"#SwissFranc suspended on #MoscowStockExchange. No one cares. #Putin is creating a hermit society #Russia, #Ukraine, #Sanctions. https://t.co/9vLeN7T4qK",2022-06-16 10:29:51+00:00
6268,NewsOneNG,"Latest Npower News On Npower April Stipend, Npower May Stipend, #June16 2022

#NPower #NpowerNG #Nasims #ENDSARS
#BBNaijaReunion #BBNaijaShineYaEye #BBNaija
#PeterObi4President #PeterObi2023
#RussianUkrainianWar #Ukraine #Russia #Putin https://t.co/H6h4bPTdzq",2022-06-16 10:29:13+00:00
6269,UmerAsad19,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-16 10:26:44+00:00
6270,iksstudentiks,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-16 10:25:49+00:00
6271,PubAffairsEU,"[Video] #UkraineWar - War in #Ukraine: is #Putin ill? | The Economist
https://t.co/ktF01V6Zzp",2022-06-16 10:24:36+00:00
6272,2021Reinvictus,"@MedvedevRussiaE ruSSia is pure SHIT. You're a bunch of ignorants &amp; barbarians and Putin is a cancerous bastard
I piss on ruSSia

#Zelensky #Russia #Putin #Wagner #Ukraine #Salvini #PutinWarCrimes #RussianArmy #RussianWarCrimes #Mariupol #Odessa #Moskva #Azov #SlavaUkraini https://t.co/RxRlGSpHwC",2022-06-16 10:23:56+00:00
6273,NoBeardEcho6,"RT @tsm3301: Why ‘'Mad Max’' style technicals have become a staple of Ukraine’s fight against Russia..

All about it.. 

#StandWithUkraine…",2022-06-16 10:23:44+00:00
6274,volot69,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-16 10:23:10+00:00
6275,_Thirunarayan1,"Kevin Spacey appears in London court after being charged with sexual assault https://t.co/EkRzG0lu8l
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 10:22:56+00:00
6276,zzzzzzAdy,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-16 10:22:21+00:00
6277,DkKaloc,RT @kiraincongress: The #USA is ready to hand #Ukraine all the weapons it needs to succeed - @DeptofDefense. Looking forward to having the…,2022-06-16 10:20:55+00:00
